"order_id","material","material_description","amount","start","end"
"1305142","123.614.564.002","ZYL-BLOCK!1068X940X780 (NKK)","3.000","8/24/2018","11/30/2018"
"1305146","122.888.035.200","STELLZYLINDER F-D-A-SA-O-165-T","6.000","11/8/2018","11/26/2018"
"1305152","122.804.032.200","OELABLAUF VON FUEHRUNGSLAGER!3K140/3K160","3.000","11/14/2018","11/26/2018"
"1305166","122.874.955.002","ZYL-DECKEL!D640X233(NKK)","3.000","9/11/2018","11/29/2018"
"1305282","122.869.149.001","LATERNE SV-277!D289/206X261,5","12.000","9/20/2018","11/26/2018"
"1306975","106.109.289.205","SCHUBSTANGE!2K160 L=450 (CLASS)","8.000","11/21/2018","12/1/2018"
"1307243","123.612.188.001","KOLBENSTANGE!D91,25X714","2.000","7/26/2018","12/4/2018"
"1309440","122.850.949.001","LATERNE DV-218!D230/143X228","8.000","10/11/2018","12/6/2018"
"1310415","122.324.114.001","GEWINDERING!D198/96X50","8.000","11/12/2018","12/11/2018"
"1310416","122.324.113.001","UEBERWURFMUTTER!D89/66,5X46","8.000","10/29/2018","11/21/2018"
"1312393","106.031.607.200.2","LAGERGEH!4K165","2.000","9/20/2018","11/22/2018"
"1313074","123.604.137.001","KOLBENSTANGE WCCO!D100X2025","1.000","10/1/2018","11/29/2018"
"1313203","123.621.460.001","K-MANTEL!D420/390X180","1.000","11/19/2018","11/26/2018"
"1313534","123.611.146.001","GEHAEUSE HAELFTE!D160/81,5X22,1","10.000","9/19/2018","11/22/2018"
"1313748","122.879.204.200","VORSTOPFBUECHSE!D104","3.000","11/20/2018","12/1/2018"
"1314714","123.606.207.201","ZYL-BLOCK ABPRESSEN!6LP190-5C_1","1.000","11/1/2018","11/30/2018"
"1314927","120.711.800.203","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L140","3.000","11/5/2018","12/15/2018"
"1314929","120.713.125.204","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L410","3.000","11/5/2018","12/15/2018"
"1314932","123.604.887.201","KW-LEITUNG!G1""-1"" 150LBS SCHED80S RE","3.000","11/5/2018","12/15/2018"
"1314937","123.602.871.201","KW-LEITUNG!G1""-1"" 150LBS SCHED80S RE","3.000","11/2/2018","12/15/2018"
"1314943","123.608.515.200","OELLEITUNG MAGNET!3K140/3K160","3.000","11/5/2018","11/26/2018"
"1315493","122.889.453.001","GEHAEUSE!D230/124X68","8.000","10/12/2018","11/29/2018"
"1315656","123.601.709.201","ZYL-BLOCK ABPRESSEN!4D300B-3W_1","1.000","11/6/2018","12/18/2018"
"1315923","123.623.060.001","KAMMERRING!D190/146X26,5","3.000","11/15/2018","11/30/2018"
"1316735","122.844.608.001","ANSCHLUSSDECKEL!D135X70","24.000","10/15/2018","11/29/2018"
"1317313","000.630.139.801","LATERNE DV-176!D191/122X155,5","2.000","11/19/2018","11/27/2018"
"1317339","122.885.111.200","KAMMERRING EXXON NR.8!D100","1.000","11/7/2018","11/30/2018"
"1318180","122.806.199.002","K-MANTEL!D540/510X180","2.000","11/21/2018","11/29/2018"
"1319102","122.887.314.001","KONUS KAMMERRING!D167/70X16,5","10.000","11/5/2018","11/26/2018"
"1319379","120.713.578.002","ANLAGESCHILD DE!175X148X1","1.000","11/22/2018","11/26/2018"
"1319380","120.713.580.003","CE SCHILD DE!148X95X1","1.000","11/21/2018","11/26/2018"
"1319835","122.853.095.004","ZYL-BLOCK!1610X1185X1360","1.000","10/25/2018","12/5/2018"
"1319915","123.600.019.200","ABSENKSTANGE!178X30","1.000","11/22/2018","11/27/2018"
"1319978","123.621.280.200","STELLZYLINDER M-E-B-AA-O-338-Z","1.000","11/20/2018","12/5/2018"
"1321203","106.013.235.001","STOPFB KAMMER!D134,8/85X60","4.000","11/5/2018","11/26/2018"
"1322067","000.600.282.721.2","LATERNE!SV D125X133,5","1.000","11/19/2018","11/22/2018"
"1322381","123.619.147.001","KUEHLRING!D100/44X11","2.000","11/15/2018","11/21/2018"
"1323648","122.842.427.001","DECKEL W-DICHT!D510X88,5","2.000","11/21/2018","11/30/2018"
"PL21-656","MAT.AEN.DER.UNG","MATERIALAENDERUNGEN","3.000","11/28/2018","11/28/2018"
"1302803","122.842.427.001","DECKEL W-DICHT!D510X88,5","2.000","10/18/2018","11/28/2018"
"1302905","122.235.755.001","DECKEL!640X469X50","8.000","9/27/2018","11/29/2018"
"1308534","123.615.954.001","ZYL-DECKEL!D590X233","2.000","8/6/2018","11/28/2018"
"1321582","000.630.245.081","ABSTREIFELEMENT LW200!D63/55X12","20.000","11/5/2018","11/20/2018"
"1310352","122.230.569.200","DRUCKRING!D410/250X95","7.000","9/17/2018","11/29/2018"
"1321089","123.602.488.001","LATERNE DV-218!D230/180X254,5","3.000","10/23/2018","11/26/2018"
"1302835","122.327.730.001","MUTTER!M72X4","32.000","10/10/2018","11/28/2018"
"1304485","123.619.469.200","ZYLINDER ABPRESSEN!GEB 125A_01","1.000","11/9/2018","11/29/2018"
"1305607","122.851.920.200","ZENTRALVENTIL!K4 SPEZIAL","2.000","11/22/2018","11/27/2018"
"1308168","123.609.263.197","KOMPRESSOR LGE ASME LI!3K160-3K_1 (ABS)","3.000","10/7/2018","12/15/2018"
"1308183","123.620.360.200","KURBELTRIEB!Z1124 2BA SPM JH250 KK3T DK","1.000","10/4/2018","12/21/2018"
"1308184","123.620.360.200","KURBELTRIEB!Z1124 2BA SPM JH250 KK3T DK","1.000","11/5/2018","12/21/2018"
"1308427","122.870.280.002","VENTILDECKEL TE!181-16-32","36.000","10/5/2018","11/29/2018"
"1308428","122.865.190.002","VENTILDECKEL ABH. TE!181-16-32","12.000","10/4/2018","11/30/2018"
"1308431","122.870.030.002","VENTILDECKEL TE!181-25-50","9.000","10/17/2018","11/29/2018"
"1308432","122.866.317.002","VENTILDECKEL ABH. TE!181-25-50","3.000","10/17/2018","11/28/2018"
"1308516","122.852.625.200","STELLZYLINDER M-E-B-SA-O-188","2.000","11/19/2018","12/5/2018"
"1309256","122.886.096.200","FUEHRUNGSRING EXXON NR.7!D115","1.000","11/13/2018","12/1/2018"
"1309259","122.886.090.200","DISTANZRING EXXON NR.1! D115","1.000","11/8/2018","12/1/2018"
"1309274","122.886.094.200","KAMMERRING EXXON NR.5!D115","1.000","11/8/2018","12/1/2018"
"1309275","122.886.092.200","KAMMERRING EXXON NR.3!D115","1.000","11/9/2018","12/1/2018"
"1309276","122.886.095.200","KAMMERRING EXXON NR.6!D115","1.000","11/9/2018","12/1/2018"
"1309277","122.886.093.200","KAMMERRING EXXON NR.4!D115","1.000","11/8/2018","12/1/2018"
"1309278","122.886.091.200","KAMMERRING EXXON NR.2!D115","1.000","11/8/2018","12/1/2018"
"1309279","122.886.097.200","KAMMERRING EXXON NR.8!D115","1.000","11/8/2018","12/1/2018"
"1309441","123.605.408.200","STELLZYLINDER F-E-A-AA-O-230-Z","8.000","11/19/2018","12/7/2018"
"1310451","106.109.314.200","SCHUBSTANGE!4K165","4.000","9/28/2018","12/4/2018"
"1310918","123.602.310.001","ZYL-DECKEL!D460X230(CLASS)","1.000","11/16/2018","11/29/2018"
"1312518","122.241.375.200","KOLBEN!D380X140","1.000","11/29/2018","11/30/2018"
"1312670","122.857.606.001","KOLBENSTANGE!D120X981","2.000","8/13/2018","12/6/2018"
"1313001","000.630.904.021","K-BODEN!O D375X90","2.000","11/15/2018","11/19/2018"
"1313003","122.843.873.001","K-BODEN!U D375X90","2.000","11/15/2018","11/30/2018"
"1313784","122.855.311.200","STELLZYLINDER F-E-A-SA-O-90","1.000","10/31/2018","11/14/2018"
"1314429","122.854.212.001","FUELLSTUECK!D165X398","1.000","11/5/2018","11/29/2018"
"1315290","122.857.445.004","VENTILDECKEL ABH. TE!202-16-32","8.000","10/12/2018","11/30/2018"
"1315544","123.619.185.001","ZYL-BLOCK!1233X1175X1030","1.000","10/15/2018","11/30/2018"
"1315945","123.621.992.001","DECKEL!155X155X20","4.000","11/23/2018","12/7/2018"
"1315961","122.867.314.003","VENTILDECKEL TE 202-25-50","12.000","10/1/2018","12/1/2018"
"1316324","122.119.460.002","KERNSTUECK!D125/48X202","8.000","11/23/2018","12/4/2018"
"1316399","122.116.103.001","VENTILKOPF!400X202X460","4.000","11/7/2018","12/5/2018"
"1316400","122.124.731.002","KERNSTUECK!D150/62X202","4.000","11/20/2018","12/4/2018"
"1316401","122.119.460.001","VENTILKOPF!400X202X460","8.000","11/5/2018","12/5/2018"
"1316838","122.840.871.002","OELFANG!530X670X48","1.000","10/11/2018","11/15/2018"
"1317314","000.630.139.801","LATERNE DV-176!D191/122X155,5","2.000","9/18/2018","12/5/2018"
"1318824","122.870.289.001","GEHAEUSE!D246/117X66","6.000","11/12/2018","11/30/2018"
"1319317","123.616.788.001","DECKEL!D191/117X10","2.000","11/15/2018","11/19/2018"
"1319345","122.869.841.001","DECKEL!D195/128X10","6.000","11/12/2018","11/16/2018"
"1319647","122.803.969.001","KS-F-LAGER!D75","8.000","11/13/2018","12/12/2018"
"1319652","000.630.118.903","K-BODEN!O D510/60X90","3.000","11/7/2018","11/21/2018"
"1319653","106.108.182.003","K-BODEN!U D510X90","3.000","11/7/2018","11/19/2018"
"1319882","122.875.448.002","VENTILDECKEL TE!277-8-16","12.000","10/12/2018","12/4/2018"
"1319913","122.889.254.200","AUSBAUWERKZEUG!","3.000","11/23/2018","11/28/2018"
"1319914","123.600.018.200","ABSENKSTANGE!1853X30","1.000","11/23/2018","11/29/2018"
"1320567","122.333.191.001","GEWINDERING!D218/M125X3X50","4.000","10/29/2018","12/5/2018"
"1322077","123.609.263.902","KOMPRESSOR SPEDI LGE ASME LI!3K160-3K_1","3.000","11/23/2018","12/15/2018"
"1322158","122.247.798.001","KOLBEN!D246X79","1.000","11/15/2018","11/28/2018"
"1322160","123.624.790.001","LINSENDICHTUNG!D170X53","1.000","11/15/2018","11/21/2018"
"1322161","123.624.447.001","DICHTLINSE!D142X30","1.000","11/15/2018","11/21/2018"
"1322162","123.624.546.001","ZENTRIERSCHEIBE!D179X28","1.000","11/15/2018","11/21/2018"
"1322955","123.624.895.200","KAMMERRING NR.2.3!D240/114X32","2.000","11/15/2018","12/8/2018"
"1322957","123.624.872.001","GRUNDBUECHSE!D240/114X111","2.000","11/15/2018","11/27/2018"
"1322958","123.624.922.001","ZWISCHENRING!D240/114X10","2.000","11/15/2018","12/7/2018"
"1322959","123.624.916.001","KAMMERRING NR.2.2!D240/114X23,5","2.000","11/15/2018","11/30/2018"
"1322960","123.624.919.001","KAMMERRING NR.2.5!D240/114X32","4.000","11/15/2018","12/7/2018"
"1322972","123.624.920.001","KAMMERRING NR.2.4!D240/114X32","2.000","11/15/2018","12/7/2018"
"1322973","123.624.930.200","DISTANZRING!D240/114X17,5","2.000","11/15/2018","12/8/2018"
"1323280","123.624.900.001","KAMMERRING NR.2.1!D240/114X23,5","4.000","11/19/2018","12/7/2018"
"A1310364A","NCR","NON COMFORMITY REPORT","1.000","11/27/2018","12/4/2018"
"1298855","123.616.245.198","KOMPRESSOR PROBELAUF!6B6A-1.87_1","1.000","10/21/2018","12/20/2018"
"1304770","123.618.887.201","GAS-ZYLINDER!1.ST. ABPRESSEN MITTE","2.000","9/14/2018","11/30/2018"
"1306652","122.888.753.200","STOPF.LECKG.RFR.!3K160-3K","3.000","11/19/2018","11/22/2018"
"1306936","120.713.583.002","ZYLINDERSCHILD EN!148X105X1","8.000","11/13/2018","11/30/2018"
"1306961","123.604.310.200","ZYL-BLOCK ABPRESSEN!2K160-2F_1 (CLASS)","4.000","10/9/2018","12/3/2018"
"1307269","120.713.328.200","OELABLASS DISPO 31!G1""","20.000","12/11/2018","12/18/2018"
"1307977","122.226.703.001","FUEHRUNGSBUECHSE!D345/170X750","12.000","9/1/2018","12/4/2018"
"1309907","122.861.268.007","ZYL-BLOCK!1908X1490X1310","1.000","10/17/2018","11/16/2018"
"1310414","122.875.940.001","GEWINDEFLANSCH EXXON!D380X104","8.000","10/31/2018","12/5/2018"
"1310903","123.602.367.001","ZYL-DECKEL!D605X230(LR)","1.000","11/16/2018","11/26/2018"
"1310913","123.602.310.001","ZYL-DECKEL!D460X230(CLASS)","1.000","11/16/2018","11/29/2018"
"1312365","000.600.278.510","DECKEL GESTELL!173X173X46","11.000","11/15/2018","11/27/2018"
"1312638","120.713.125.204","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L410","3.000","11/15/2018","11/30/2018"
"1312640","122.889.513.201","KW-LEITUNG!G1""-1"" 150LBS SCHED80S RE","3.000","11/16/2018","11/30/2018"
"1312641","123.605.385.201","KW-LEITUNG!G1""-1"" 150LBS SCHED80S RE","3.000","11/14/2018","11/30/2018"
"1312643","123.604.845.200","LECKGAS-RUECKFUEHRUNG!3K160 PSV","3.000","11/20/2018","12/4/2018"
"1312644","123.602.994.200","DRUCKAUSGLEICHSLEITUNG!3K160 PSV RE","3.000","11/20/2018","12/4/2018"
"1312746","122.846.132.001","K-MANTEL!D520/490X150","10.000","10/25/2018","12/4/2018"
"1313046","122.848.190.204","STOPF.LECKG.RFR.!4D250B","1.000","11/21/2018","12/3/2018"
"1314139","122.235.127.001","KUPPLUNGSMUTTER!D216/111X114","6.000","10/4/2018","12/4/2018"
"1315486","123.623.011.001","KOLBENSTANGE WCCO!D75X1291 (CLASS)","2.000","8/23/2018","12/5/2018"
"1315490","122.888.915.001","GEHAEUSE!D230/124X66","6.000","10/17/2018","12/11/2018"
"1315491","123.619.571.001","ZWISCHENRING!D173/122X11","6.000","10/11/2018","12/8/2018"
"1315492","123.622.886.001","DECKEL!D230/122X24","6.000","10/11/2018","12/8/2018"
"1315494","123.619.586.001","STUETZRING!D230/124X13","6.000","10/12/2018","12/8/2018"
"1315495","122.888.853.001","DECKEL!D230/124X10","6.000","10/17/2018","12/8/2018"
"1315496","122.888.916.001","DECKEL!D159,5/124X12","6.000","10/17/2018","12/12/2018"
"1315735","122.867.598.201","ZWISCHENRAUMPACKUNG SP!D130","4.000","11/23/2018","11/29/2018"
"1315751","122.867.467.200","OELABSTREIFUNG!D130","4.000","11/23/2018","11/30/2018"
"1315932","106.012.282.002","K-MANTEL!D455/425X150","9.000","10/8/2018","12/4/2018"
"1318045","123.607.768.001","VENTILDECKEL!308-8-16(LR,DNV-GL)","4.000","11/2/2018","11/30/2018"
"1318179","123.621.241.001","K-BODEN!O D525/60X90","2.000","10/25/2018","12/3/2018"
"1318882","122.875.838.001","KAMMERRING NR.2.4.2!D210/96,5X30","1.000","10/31/2018","11/26/2018"
"1318885","122.875.833.200","KAMMERRING NR.2.3.2!D210/96,5X30","1.000","10/31/2018","11/26/2018"
"1319974","123.621.266.200","STELLZYLINDER M-E-B-NA-O-268-Z","1.000","11/15/2018","12/5/2018"
"1320404","000.630.344.701","STOPFB KAMMER!D130/80X40","75.000","10/23/2018","11/29/2018"
"1321416","122.324.998.001","ANPRESSMUTTER!D157/84X67","1.000","11/13/2018","12/4/2018"
"1322387","122.852.650.001","VENTILDECKEL!218-8-16(LR)","11.000","11/19/2018","12/1/2018"
"1322652","122.600.315.002","AUSSENRING!D366/230X53","15.000","11/21/2018","11/23/2018"
"1322956","123.624.950.200","KAMMERRING NR.3!D240/114X32","2.000","11/15/2018","12/19/2018"
"1324157","123.625.710.001","FLICKZBOLZEN!M20X1,5X34,5","2.000","11/29/2018","12/3/2018"
"PL21-657","MAT.AEN.DER.UNG","MATERIALAENDERUNGEN","3.000","11/28/2018","11/28/2018"
"1298647","122.884.547.002","GESTELL F8 EXXON!3920X3000X1720","1.000","7/25/2018","12/13/2018"
"1302834","122.335.238.200","MUTTER!M72X4","32.000","10/8/2018","11/30/2018"
"1302849","122.327.816.001","SICHERUNGMUTTER!D128X95(M90X4)","5.000","9/13/2018","11/26/2018"
"1303911","122.854.080.200","GRUNDPLATTE!1870X1620X640","1.000","7/9/2018","11/29/2018"
"1304070","122.889.170.200","LAGERGEH.TE!4K165","1.000","9/18/2018","11/29/2018"
"1305787","122.844.857.200","KS-F-LAGER ABPRESSEN!D100","12.000","8/25/2018","12/6/2018"
"1307732","106.034.807.202","ZAHNRADOELPUMPE!3K160","1.000","11/20/2018","11/27/2018"
"1307733","106.109.289.200.2","SCHUBSTANGE!2K160 L=450","3.000","11/19/2018","12/5/2018"
"1307734","122.845.503.202","KS-F-LAGER!D75","3.000","11/20/2018","11/29/2018"
"1308521","122.849.266.200","STOPF.LECKG.RFR. PS!4K165","2.000","11/27/2018","12/3/2018"
"1308531","122.849.266.201","STOPF.LECKG.RFR. AS!4K165","2.000","11/27/2018","12/3/2018"
"1309253","122.886.098.200","FESTIGKEITSBUECHSE EXXON NR.9!D115","1.000","11/6/2018","11/30/2018"
"1309459","120.713.404.201","KURBELTRIEB!2K140","1.000","11/16/2018","12/3/2018"
"1309683","123.621.323.200","ZYL-BLOCK VORMONTAGE!2K140-2D_1","1.000","11/20/2018","12/3/2018"
"1310707","122.842.399.001","GEH Z OELP!390X385X225","4.000","11/13/2018","12/5/2018"
"1310902","123.613.335.001","ZYL-BLOCK PS!1120X730X915(LR)","1.000","10/1/2018","12/12/2018"
"1310917","123.602.293.001","ZYL-BLOCK!1010X540X850(CLASS)","1.000","10/2/2018","11/30/2018"
"1311491","106.012.472.001","ZYL-DECKEL!D506X233 (CLASS)","2.000","11/13/2018","12/1/2018"
"1311492","106.034.058.001","ZYL-DECKEL!D420X233 (CLASS)","2.000","11/13/2018","12/1/2018"
"1311493","122.850.813.007","VENTILDECKEL!181-25-50 (CLASS)","6.000","10/11/2018","12/5/2018"
"1311494","122.850.814.008","VENTILDECKEL ABH.!181-25-50 (CLASS)","2.000","10/18/2018","12/4/2018"
"1311985","120.714.994.G81","ANTRIEB!2K140-2D_1","1.000","11/20/2018","12/3/2018"
"1312049","122.841.080.200","SCHUBSTANGE!4D250B","4.000","11/20/2018","12/6/2018"
"1313134","122.847.799.004","ZYL-DECKEL!D720X352","1.000","10/4/2018","12/4/2018"
"1313517","122.887.445.200","PACKUNGSPATRONE NR.3!D110","1.000","11/22/2018","11/27/2018"
"1313776","122.855.293.200","STELLZYLINDER F-E-A-SA-O-55","2.000","11/20/2018","12/6/2018"
"1313789","122.855.765.200","STELLZYLINDER F-E-A-SA-O-190-S","1.000","11/5/2018","11/14/2018"
"1314156","122.887.326.002","KOLBENSTANGE WCCO!D167X2075 (ABS,LR)","1.000","10/5/2018","10/17/2018"
"1315271","123.606.672.001","GESTELL!2390X1060X1400 (CLASS)","2.000","10/25/2018","12/3/2018"
"1315273","106.031.607.200.2","LAGERGEH!4K165","2.000","10/5/2018","11/22/2018"
"1315691","120.714.994.200","KOMPRESSOR MIT ROHRL.!2K140-2D_1","1.000","11/22/2018","12/20/2018"
"1315700","123.622.068.200","KOMPRESSOR!2K140-2D_1","1.000","11/22/2018","12/3/2018"
"1317333","122.885.105.200","KAMMERRING EXXON NR.4!D100","1.000","10/24/2018","11/30/2018"
"1317334","122.885.106.200","KAMMERRING EXXON NR.5!D100","1.000","10/24/2018","11/30/2018"
"1317335","122.885.104.200","KAMMERRING EXXON NR.3!D100","1.000","10/24/2018","11/30/2018"
"1317558","123.610.800.001","ZYL-BLOCK NAS!1389X1764X1059 (DNV/LR)","1.000","11/9/2018","12/5/2018"
"1317559","123.610.022.001","ZYL-BLOCK AS!1389X1764X1059 (DNV/LR)","1.000","11/9/2018","12/5/2018"
"1317593","122.801.272.001","STOPFB GEHAEUSE!2K160-2F","2.000","11/6/2018","12/6/2018"
"1318089","122.334.020.201","EINSPRITZ-RUECKSCHLAGVENTIL!","11.000","11/20/2018","11/21/2018"
"1318354","000.630.307.401","KOLBENST MUTTER!D115X64","15.000","11/13/2018","12/1/2018"
"1318384","122.871.625.001","SAUGVENTILDECKEL!308-8-16","8.000","11/16/2018","12/5/2018"
"1318503","122.850.812.009","VENTILDECKEL!181-16-32 (CLASS)","28.000","10/18/2018","12/4/2018"
"1318737","106.010.726.200","FED FUEHRG RING!D288/239X18","7.000","11/13/2018","12/5/2018"
"1318798","106.010.226.005","ZYL-DECKEL!D840X347","1.000","11/2/2018","11/29/2018"
"1318968","122.841.052.202","ZAHNRADOELPUMPE 4D250B","1.000","10/23/2018","11/15/2018"
"1319095","122.857.599.201","KS-F-LAGER!D120","1.000","11/20/2018","11/26/2018"
"1319096","122.887.036.200","KOLBENSTANGENSCHMIERUNG!5LP250","1.000","11/27/2018","12/6/2018"
"1319097","122.888.801.200","OELABSTREIFER!6LP250 PL2","1.000","11/26/2018","12/4/2018"
"1319099","122.857.599.200","KS-F-LAGER!D120","4.000","11/26/2018","12/4/2018"
"1319103","123.621.534.200","PACKUNG D110 10EL GESCHMIERT","1.000","11/27/2018","11/30/2018"
"1319109","122.887.494.200","LECKGAS LEITUNG!","1.000","11/26/2018","12/3/2018"
"1319332","122.870.784.200","DISTANZROHR TYP2!D266/137X101","1.000","11/2/2018","11/27/2018"
"1319352","122.889.611.200","KAMMERRING TYP2 GELOETET!D267/136X39,5","8.000","11/26/2018","11/28/2018"
"1319883","122.875.454.002","VENTILDECKEL ABH. TE!277-8-16","4.000","10/11/2018","12/4/2018"
"1319912","123.603.621.200","HEBEVORRICHTUNG!LP250","2.000","11/26/2018","12/4/2018"
"1320507","122.843.823.001","K-BODEN!U D505X75","10.000","11/15/2018","11/21/2018"
"1321009","122.871.632.001","VENTILDECKEL!308-8-16(LR,DNV-GL)","8.000","10/25/2018","12/4/2018"
"1321581","000.630.245.082","ABSTREIFELEMENT LW200!D63/55X12","10.000","11/6/2018","11/20/2018"
"1322032","122.877.408.001","KAMMERRING NR.3!D145/68X40","2.000","11/7/2018","12/8/2018"
"1322034","122.877.425.001","GASABSAUGRING!D145/68X21","2.000","11/7/2018","12/8/2018"
"1322035","122.877.416.001","ZWISCHENRING!D145/68X28","2.000","11/7/2018","12/8/2018"
"1322379","000.630.782.401","STOPFB KAMMER!D190/125","4.000","11/15/2018","11/30/2018"
"1322674","123.605.599.001","KOLBEN!D112X257","2.000","11/27/2018","12/8/2018"
"1323516","123.606.261.001","K-MANTEL!D380X160","2.000","11/30/2018","12/4/2018"
"1324167","122.875.454.002","VENTILDECKEL ABH. TE!277-8-16","2.000","11/28/2018","12/5/2018"
"1324169","123.624.454.001","FLANSCH!D361X95","1.000","11/29/2018","12/7/2018"
"A142765A","NCR","NON COMFORMITY REPORT","6.000","11/27/2018","12/4/2018"
"1298898","106.013.273.001","GEH Z OELP!D514X136","6.000","9/17/2018","11/29/2018"
"1300822","122.251.670.201","PLUNGERKUPPLUNG!D216/100","6.000","11/27/2018","12/4/2018"
"1302958","122.809.369.001","ZYL-DECKEL!D640X326","1.000","11/19/2018","12/5/2018"
"1304104","122.840.871.002","OELFANG!530X670X48","1.000","9/24/2018","11/15/2018"
"1305779","122.841.833.200","AUSGLEICHS-LEITUNG!","2.000","11/27/2018","12/3/2018"
"1305781","122.841.052.205","ZAHNRADOELPUMPE!4D250B","1.000","11/21/2018","12/13/2018"
"1305783","122.840.905.200","SATZ OELLEITUNG!IM KURBELTROG","1.000","11/15/2018","12/12/2018"
"1306312","000.630.134.332","K-MANTEL!D405/375X146","2.000","11/23/2018","12/5/2018"
"1306392","106.010.126.002","K-MANTEL!D240/210X146","2.000","10/8/2018","12/5/2018"
"1307637","123.619.085.199","KOMPRESSOR!2K160-1D_1","2.000","8/17/2018","12/13/2018"
"1308466","106.012.282.003","K-MANTEL!D455/425X150","7.000","11/14/2018","12/4/2018"
"1308856","122.874.896.001","DISTANZSTUECK!1175X640X650","4.000","7/23/2018","11/29/2018"
"1310350","122.886.146.001","GRUNDRING EXXON!D365/125X115","4.000","10/5/2018","12/4/2018"
"1310421","122.144.574.200","FUEHRUNGSBUECHSE!D448X220X935","1.000","8/14/2018","11/22/2018"
"1310452","106.109.314.200","SCHUBSTANGE!4K165","8.000","9/27/2018","12/5/2018"
"1310904","123.602.367.001","ZYL-DECKEL!D605X230(LR)","1.000","11/16/2018","12/1/2018"
"1312302","000.630.266.822","K-MANTEL!D440/410X180","2.000","11/22/2018","12/5/2018"
"1312637","120.711.800.203","KW-LEITUNG!G1""-1"" 150LBS SCHED80S L140","3.000","11/8/2018","12/15/2018"
"1312974","122.333.405.001","MUTTER!M130X6","17.000","11/9/2018","12/1/2018"
"1313044","000.630.211.822","K-MANTEL!D240/210X180","3.000","11/20/2018","12/4/2018"
"1313365","122.224.992.001","KOLBENST MUTTER!D168/111X115","1.000","11/16/2018","12/4/2018"
"1313539","123.610.508.001","GEHAEUSE HAELFTE!D194/117X24,1","10.000","10/10/2018","11/29/2018"
"1315096","122.871.725.001","FUELLSTUECK F5!D155X318","4.000","10/3/2018","12/11/2018"
"1315097","122.870.979.001","FUELLSTUECK K4 SPEZ.!D145X340","4.000","9/27/2018","12/11/2018"
"1315421","123.620.421.200","GEGENGEWICHT!CP","2.000","11/8/2018","11/27/2018"
"1316720","120.708.395.200","KAMMERRING NR.6!D410/112,5X56","1.000","9/28/2018","11/30/2018"
"1317114","122.141.287.200","FUEHRUNGSRING NR. 7!D340/121,5X70","1.000","10/22/2018","11/15/2018"
"1317336","122.885.108.200","KAMMERRING EXXON NR.6!D100","1.000","10/24/2018","11/30/2018"
"1317338","122.885.103.200","KAMMERRING EXXON NR.2!D100","1.000","10/24/2018","11/30/2018"
"1318103","120.702.820.201","PACKUNGSPATRONE!D65 5EL","1.000","11/14/2018","11/19/2018"
"1318178","123.621.240.001","K-BODEN!U D525/60X90","2.000","10/25/2018","11/29/2018"
"1318443","000.630.344.701","STOPFB KAMMER!D130/80X40","75.000","10/5/2018","11/26/2018"
"1318445","122.842.762.200","STELLZYLINDER-ABPRESSEN","20.000","11/23/2018","11/29/2018"
"1318916","122.850.821.002","LATERNE SV-181!D193/122X168","8.000","10/24/2018","12/10/2018"
