to_char, description, time_measured, time_planned, delay
2018-09-10, STELLZYLINDER MONT., 233280.000, 54360.000, 49.70000000000000000000
2018-09-10, WASCHANLAGE RECHTS, 44640.000, 22140.000, 6.25000000000000000000
2018-09-17, ABSÄGEN OPTIMO, 4085400.000, 216172.000, 1075.11888888888888896667
2018-09-17, ANREISSPLATZ M./M., 227700.000, 119700.000, 30.0000000000000000
2018-09-17, AUTOFRETTAGE, 6878700.000, 180900.000, 1860.5000000000000000
2018-09-17, BAZ ECOFORCE, 792900.000, 284400.000, 141.2500000000000000
2018-09-17, BOHRWERK SCHARMANN, 128700.000, 78300.000, 14.00000000000000000000
2018-09-17, CNC-VERT.-DREHEN DS, 316800.000, 268200.000, 13.5000000000000000
2018-09-17, DBAZ MCT 350-2000, 3065940.000, 421560.000, 734.5500000000000000
2018-09-17, DBAZ MCT 550-2000, 7238160.000, 474840.000, 1878.70000000000000000000
2018-09-17, DBAZ MCT 550-3000, 325440.000, 83520.000, 67.20000000000000000000
2018-09-17, DBAZ MCT 550-RS, 923580.000, 328680.000, 165.5000000000000000
2018-09-17, DBAZ MULTUS B200, 12853860.000, 347112.000, 3474.0966666666666667
2018-09-17, DBAZ MULTUS B400, 5645520.000, 303840.000, 1482.30000000000000000000
2018-09-17, DRUCKPR. KLEINTEILE, 79200.000, 25200.000, 15.0000000000000000
2018-09-17, DRUCKPRÜFUNG, 87300.000, 44100.000, 12.0000000000000000
2018-09-17, DRUCKPRÜFUNG ROHRL., 103620.000, 55440.000, 13.30000000000000000000
2018-09-17, FABR. KONTROLLE, 2447460.000, 403272.000, 567.78000000000000006670
2018-09-17, FL.-/DRUCKFLIESSLÄP, 448380.000, 97020.000, 97.60000000000000000000
2018-09-17, HONMASCHINE, 18540.000, 10620.000, 2.2000000000000000
2018-09-17, KAMMERRINGE PL4 FIN, 42240.000, 18288.000, 6.65333333333333333334
2018-09-17, KEILN.-ZIEHMASCHINE, 200700.000, 25020.000, 48.80000000000000000000
2018-09-17, KK-KÖRPER/KK-SCHUH, 7003800.000, 443880.000, 1822.2000000000000000
2018-09-17, KONTR. GROSSTEILE, 271800.000, 131400.000, 39.00000000000000000000
2018-09-17, KONTR. HD-HYPER T., 373320.000, 105120.000, 74.50000000000000000000
2018-09-17, MALER KLEIN, 760140.000, 209340.000, 153.00000000000000000000
2018-09-17, MALER KOMPR., 73800.000, 59400.000, 4.00000000000000000000
2018-09-17, MESSMASCHINE GROSS, 105300.000, 51300.000, 15.00000000000000000000
2018-09-17, MESSMASCHINE KLEIN, 431640.000, 120600.000, 86.40000000000000000000
2018-09-17, MONT.BG GROSS/KLEIN, 453600.000, 174600.000, 77.50000000000000000000
2018-09-17, MONTAGE SCHUBST.-KK, 482580.000, 81900.000, 111.3000000000000000
2018-09-17, OELABSTR. LAEPPEN, 12309300.000, 278100.000, 3342.00000000000000000000
2018-09-17, PRÜFEN HD-SCHMIERPUMPEN, 1394100.000, 65700.000, 369.00000000000000000000
2018-09-17, R-SCHL.LTG ANPASSEN PL4, 59940.000, 40860.000, 5.3000000000000000
2018-09-17, RAD.-SCHLEIFMASCH., 3388680.000, 231336.000, 877.04000000000000000000
2018-09-17, RADIALBOHRMASCHINEN, 18900.000, 9900.000, 2.50000000000000000000
2018-09-17, ROHRSCHLOSSER, 554760.000, 253800.000, 83.60000000000000000000
2018-09-17, ROHRSCHLOSSER PL1/3, 29100.000, 27000.000, 0.58333333333333330000
2018-09-17, RUNDSCHLEIFMASCH., 1200240.000, 143640.000, 293.50000000000000000000
2018-09-17, SCHLEIF. HYPER KOMP, 640680.000, 187236.000, 125.95666666666666670002
2018-09-17, SCHLEIFEN, GRATEN, VERPUTZEN, 6607440.000, 412704.000, 1720.76000000000000000000
2018-09-17, SCHLOSSER VERP. GTF, 776700.000, 321300.000, 126.50000000000000000000
2018-09-17, SP.-DREHEN GROSS, 456120.000, 124920.000, 92.00000000000000000000
2018-09-17, SP.-DREHEN KLEIN, 144000.000, 53100.000, 25.25000000000000000000
2018-09-17, STELLZYLINDER MONT., 245880.000, 68760.000, 49.20000000000000000000
2018-09-17, WASCHANLAGE RECHTS, 58860.000, 17820.000, 11.40000000000000000000
2018-09-17, ZELLE FRÄSEN/BOHREN, 918180.000, 74880.000, 234.00000000000000000000
2018-09-24, ABL.KONTR. MONTAGE, 3780.000, 2340.000, 0.40000000000000000000
2018-09-24, ABSÄGEN OPTIMO, 9467820.000, 265842.000, 2556.41333333333333346666
2018-09-24, ANREISSPLATZ M./M., 160200.000, 84600.000, 21.0000000000000000
2018-09-24, AUTOFRETTAGE, 2051100.000, 63900.000, 552.0000000000000000
2018-09-24, BAZ-MA-400HA, 4543140.000, 265320.000, 1188.28333333333333330000
2018-09-24, BOHRWERK SCHARMANN, 45000.000, 30600.000, 4.0000000000000000
2018-09-24, CNC-BAZ DS ALPHA, 639000.000, 185400.000, 126.0000000000000000
2018-09-24, CNC-VERT.-DREHEN DS, 813600.000, 428400.000, 107.0000000000000000
2018-09-24, DBAZ MCT 350-2000, 2458380.000, 403560.000, 570.28333333333333330000
2018-09-24, DBAZ MCT 550-2000, 1573920.000, 553500.000, 283.2000000000000000
2018-09-24, DBAZ MCT 550-3000, 76500.000, 53100.000, 6.5000000000000000
2018-09-24, DBAZ MCT 550-RS, 1904820.000, 350460.000, 431.7666666666666667
2018-09-24, DBAZ MULTUS B200, 16851240.000, 460656.000, 4552.94000000000000000000
2018-09-24, DBAZ MULTUS B400, 8693280.000, 505800.000, 2274.30000000000000000000
2018-09-24, DRUCKPR. KLEINTEILE, 2549340.000, 221580.000, 646.60000000000000000000
2018-09-24, DRUCKPRÜFUNG ROHRL., 230100.000, 77310.000, 42.30000000000000000000
2018-09-24, F-KONTROLLE, 52740.000, 5220.000, 13.2000000000000000
2018-09-24, FABR. KONTROLLE, 3526306.000, 546984.000, 827.75611111111111111172
2018-09-24, FL.-/DRUCKFLIESSLÄP, 1398120.000, 88272.000, 363.84666666666666670000
2018-09-24, HONMASCHINE, 62280.000, 38520.000, 6.6000000000000000
2018-09-24, KAMMERRINGE PL4 FIN, 72960.000, 17568.000, 15.38666666666666670000
2018-09-24, KK-KÖRPER/KK-SCHUH, 118440.000, 36360.000, 22.8000000000000000
2018-09-24, KONTR. GROSSTEILE, 213480.000, 91440.000, 33.90000000000000000000
2018-09-24, KONTR. HD-HYPER T., 552060.000, 181260.000, 103.00000000000000000000
2018-09-24, LAEPPEN, 52740.000, 5220.000, 13.2000000000000000
2018-09-24, MALER KLEIN, 713700.000, 403740.000, 86.10000000000000000000
2018-09-24, MALER KOMPR., 383760.000, 229680.000, 42.8000000000000000
2018-09-24, MESSMASCHINE GROSS, 395280.000, 133200.000, 72.30000000000000000000
2018-09-24, MESSMASCHINE KLEIN, 1083420.000, 207180.000, 243.40000000000000000000
2018-09-24, MONT.BG GROSS/KLEIN, 264420.000, 105300.000, 44.20000000000000000000
2018-09-24, MONTAGE SCHUBST.-KK, 722700.000, 114300.000, 169.00000000000000000000
2018-09-24, OELABSTR. LAEPPEN, 11925000.000, 292320.000, 3231.30000000000000000000
2018-09-24, PRÜFEN HD-SCHMIERPUMPEN, 1045800.000, 27000.000, 283.0000000000000000
2018-09-24, RAD.-SCHLEIFMASCH., 5738940.000, 397692.000, 1483.68000000000000000000
2018-09-24, RADIALBOHRMASCHINEN, 25200.000, 12600.000, 3.50000000000000000000
2018-09-24, ROHRSCHLOSSER, 2356860.000, 954360.000, 389.58333333333333330000
2018-09-24, SCHLEIF. HYPER KOMP, 1752660.000, 404928.000, 374.37000000000000003335
2018-09-24, SCHLEIFEN, GRATEN, VERPUTZEN, 3127680.000, 271080.000, 793.50000000000000000000
2018-09-24, SCHLOSSER VERP. GTF, 1169820.000, 464220.000, 196.00000000000000000000
2018-09-24, WASCHANLAGE RECHTS, 102780.000, 34380.000, 19.00000000000000000000
2018-09-24, ZELLE FRÄSEN/BOHREN, 12240.000, 7560.000, 1.30000000000000000000
2018-10-01, ABDECK. MONT/DEMONT, 12420.000, 3780.000, 2.40000000000000000000
2018-10-01, ABSÄGEN OPTIMO, 4008360.000, 171090.000, 1066.17499999999999993332
2018-10-01, ANREISSPLATZ M./M., 205380.000, 126900.000, 21.80000000000000000000
2018-10-01, AUTOFRETTAGE, 3906900.000, 206100.000, 1028.0000000000000000
2018-10-01, BAZ ECOFORCE, 241800.000, 117000.000, 34.6666666666666667
2018-10-01, CNC-BAZ DS ALPHA, 162720.000, 20160.000, 39.6000000000000000
2018-10-01, DBAZ MCT 350-2000, 1852200.000, 314640.000, 426.60000000000000000000
2018-10-01, DBAZ MCT 550-2000, 1532940.000, 440712.000, 302.89666666666666670000
2018-10-01, DBAZ MCT 550-3000, 488040.000, 106740.000, 105.91666666666666670000
2018-10-01, DBAZ MCT 550-RS, 883740.000, 309600.000, 158.4833333333333333
2018-10-01, DBAZ MULTUS B200, 22581660.000, 468684.000, 6141.99333333333333340000
2018-10-01, DBAZ MULTUS B400, 1874808.000, 271620.000, 445.73000000000000000000
2018-10-01, DRUCKPR. KLEINTEILE, 503460.000, 103860.000, 111.00000000000000000000
2018-10-01, DRUCKPROBE SERV, 37800.000, 30600.000, 2.00000000000000000000
2018-10-01, DRUCKPRÜFUNG, 631080.000, 197640.000, 120.40000000000000000000
2018-10-01, DRUCKPRÜFUNG ROHRL., 299880.000, 108090.000, 53.10000000000000000000
2018-10-01, FABR. KONTROLLE, 2086440.000, 413280.000, 464.81666666666666666669
2018-10-01, FL.-/DRUCKFLIESSLÄP, 2987040.000, 157536.000, 785.97333333333333330000
2018-10-01, HONMASCHINE, 18540.000, 10620.000, 2.2000000000000000
2018-10-01, KAMMERRINGE PL4 FIN, 133800.000, 64944.000, 19.12666666666666670000
2018-10-01, KEILN.-ZIEHMASCHINE, 132300.000, 27000.000, 29.0000000000000000
2018-10-01, KK-KÖRPER/KK-SCHUH, 3677040.000, 295200.000, 939.40000000000000000000
2018-10-01, KONTR. GROSSTEILE, 177660.000, 91260.000, 24.00000000000000000000
2018-10-01, KONTR. HD-HYPER T., 320460.000, 177480.000, 40.71666666666666666663
2018-10-01, LAEPPEN, 35460.000, 5220.000, 8.4000000000000000
2018-10-01, MALER KLEIN, 703260.000, 226980.000, 132.30000000000000000000
2018-10-01, MALER KOMPR., 688680.000, 320040.000, 102.40000000000000000000
2018-10-01, MESSMASCHINE KLEIN, 4107060.000, 201060.000, 1085.00000000000000000000
2018-10-01, MONT.BG GROSS/KLEIN, 470700.000, 194940.000, 76.60000000000000000000
2018-10-01, MONTAGE SCHUBST.-KK, 724680.000, 83160.000, 178.20000000000000000000
2018-10-01, OELABSTR. LAEPPEN, 9935100.000, 189540.000, 2707.1000000000000000
2018-10-01, PLUNGER ENDKONTR., 9000.000, 5400.000, 1.00000000000000000000
2018-10-01, PRÜFEN HD-SCHMIERPUMPEN, 8188560.000, 351360.000, 2177.0000000000000000
2018-10-01, RAD.-SCHLEIFMASCH., 2485680.000, 314244.000, 602.22666666666666670000
2018-10-01, RADIALBOHRMASCHINEN, 172260.000, 34020.000, 38.40000000000000000000
2018-10-01, ROHRSCHLOSSER, 1437120.000, 571320.000, 240.50000000000000000000
2018-10-01, RUNDSCHLEIFMASCH., 117000.000, 48600.000, 19.25000000000000000000
2018-10-01, SCHLEIF. HYPER KOMP, 1154100.000, 307476.000, 235.17333333333333333335
2018-10-01, SCHLEIFEN, GRATEN, VERPUTZEN, 4067880.000, 416808.000, 1014.18666666666666670000
2018-10-01, SCHLOSSER VERP. GTF, 584280.000, 207000.000, 104.80000000000000000000
2018-10-01, SP.-DREHEN KLEIN, 64080.000, 46620.000, 4.85000000000000000000
2018-10-01, STELLZYLINDER MONT., 28980.000, 14580.000, 4.00000000000000000000
2018-10-01, WASCHANLAGE RECHTS, 40320.000, 12960.000, 7.60000000000000000000
2018-10-08, ABDECK. MONT/DEMONT, 38340.000, 10260.000, 7.8000000000000000
2018-10-08, ABSÄGEN OPTIMO, 8687940.000, 267120.000, 2339.45000000000000003335
2018-10-08, ANREISSPLATZ M./M., 243900.000, 114300.000, 36.0000000000000000
2018-10-08, AUTOFRETTAGE, 3480300.000, 251100.000, 897.0000000000000000
2018-10-08, AV BEL.-AUSGLEICH, 141840.000, 38160.000, 28.8000000000000000
2018-10-08, BAZ-MA-400HA, 57600.000, 21528.000, 10.0200000000000000
2018-10-08, BOHRWERK SCHARMANN, 172800.000, 27000.000, 40.5000000000000000
2018-10-08, CNC-BAZ HEAVYSPEED, 25200.000, 21600.000, 1.0000000000000000
2018-10-08, DBAZ MCT 350-2000, 3436260.000, 475452.000, 822.44666666666666670000
2018-10-08, DBAZ MCT 550-2000, 2005920.000, 378540.000, 453.8000000000000000
2018-10-08, DBAZ MCT 550-3000, 249480.000, 47880.000, 56.00000000000000000000
2018-10-08, DBAZ MCT 550-RS, 361800.000, 164520.000, 54.8000000000000000
2018-10-08, DBAZ MULTUS B200, 21208080.000, 396648.000, 5780.9533333333333333
2018-10-08, DBAZ MULTUS B400, 6382980.000, 357300.000, 1673.80000000000000000000
2018-10-08, DRUCKPR. KLEINTEILE, 1178820.000, 79380.000, 305.40000000000000000000
2018-10-08, DRUCKPRÜFUNG, 432000.000, 151200.000, 78.0000000000000000
2018-10-08, DRUCKPRÜFUNG ROHRL., 170640.000, 63000.000, 29.80000000000000000000
2018-10-08, FABR. KONTROLLE, 3431592.000, 580140.000, 792.07000000000000000002
2018-10-08, FL.-/DRUCKFLIESSLÄP, 211800.000, 72792.000, 38.61333333333333333334
2018-10-08, HONMASCHINE, 126900.000, 40500.000, 24.00000000000000000000
2018-10-08, KAMMERRINGE PL4 FIN, 42120.000, 21852.000, 5.63000000000000000000
2018-10-08, KEILN.-ZIEHMASCHINE, 9720.000, 3240.000, 1.80000000000000000000
2018-10-08, KK-KÖRPER/KK-SCHUH, 389700.000, 65700.000, 90.0000000000000000
2018-10-08, KONTR. GROSSTEILE, 89220.000, 70020.000, 4.91666666666666666667
2018-10-08, KONTR. HD-HYPER T., 520440.000, 127080.000, 109.26666666666666670001
2018-10-08, MALER KLEIN, 974340.000, 486900.000, 135.40000000000000000000
2018-10-08, MALER KOMPR., 430560.000, 193680.000, 65.8000000000000000
2018-10-08, MAT.-PRÜF.QUALITECH, 83820.000, 29808.000, 15.0000000000000000
2018-10-08, MESSMASCHINE KLEIN, 54720.000, 18720.000, 10.00000000000000000000
2018-10-08, MONT.BG GROSS/KLEIN, 1855980.000, 506700.000, 374.80000000000000000000
2018-10-08, MONTAGE SCHUBST.-KK, 748080.000, 93600.000, 181.8000000000000000
2018-10-08, OELABSTR. LAEPPEN, 9263700.000, 179460.000, 2523.4000000000000000
2018-10-08, PRÜFEN HD-SCHMIERPUMPEN, 2508840.000, 122040.000, 663.00000000000000000000
2018-10-08, PRÜFSTAND GROSS, 59400.000, 30600.000, 8.0000000000000000
2018-10-08, RAD.-SCHLEIFMASCH., 1450800.000, 247932.000, 334.13000000000000000000
2018-10-08, ROHRSCHLOSSER, 1853640.000, 681660.000, 325.55000000000000000000
2018-10-08, SCHLEIF. HYPER KOMP, 1041180.000, 206640.000, 231.81666666666666670000
2018-10-08, SCHLEIFEN, GRATEN, VERPUTZEN, 4919760.000, 427104.000, 1247.96000000000000003333
2018-10-08, SCHLOSSER VERP. GTF, 930960.000, 269280.000, 183.80000000000000000000
2018-10-08, SP.-DREHEN KLEIN, 536040.000, 166140.000, 102.75000000000000000000
2018-10-08, STELLZYLINDER MONT., 219240.000, 52920.000, 46.2000000000000000
2018-10-08, WASCHANLAGE RECHTS, 447840.000, 33120.000, 115.20000000000000000000
2018-10-15, ABSÄGEN OPTIMO, 7105560.000, 243342.000, 1906.49666666666666656667
2018-10-15, ANREISSPLATZ M./M., 166860.000, 119340.000, 13.20000000000000000000
2018-10-15, AUTOFRETTAGE, 2430180.000, 140580.000, 636.0000000000000000
2018-10-15, BAZ-MA-400HA, 88200.000, 48600.000, 11.0000000000000000
2018-10-15, BOHRWERK SCHARMANN, 174300.000, 92700.000, 22.66666666666666670000
2018-10-15, CNC-BAZ DS ALPHA, 684600.000, 239400.000, 123.6666666666666667
2018-10-15, CNC-BAZ HEAVYSPEED, 993600.000, 536400.000, 127.0000000000000000
2018-10-15, CNC-VERT.-DREHEN DS, 621000.000, 264600.000, 99.0000000000000000
2018-10-15, DBAZ MCT 350-2000, 4487760.000, 534132.000, 1098.23000000000000000000
2018-10-15, DBAZ MCT 550-2000, 3621900.000, 425340.000, 887.68333333333333330000
2018-10-15, DBAZ MCT 550-3000, 630180.000, 118980.000, 142.00000000000000000000
2018-10-15, DBAZ MCT 550-RS, 554760.000, 233280.000, 89.3000000000000000
2018-10-15, DBAZ MULTUS B200, 18448020.000, 410940.000, 5010.30000000000000000000
2018-10-15, DBAZ MULTUS B400, 4742280.000, 326520.000, 1226.60000000000000000000
2018-10-15, DRUCKPR. KLEINTEILE, 602640.000, 52560.000, 152.80000000000000000000
2018-10-15, DRUCKPROBE SERV, 86400.000, 36000.000, 14.00000000000000000000
2018-10-15, DRUCKPRÜFUNG, 2340.000, 1620.000, 0.20000000000000000000
2018-10-15, DRUCKPRÜFUNG ROHRL., 235500.000, 92520.000, 39.55000000000000000000
2018-10-15, FABR. KONTROLLE, 3771492.000, 569052.000, 890.06666666666666666668
2018-10-15, FL.-/DRUCKFLIESSLÄP, 985500.000, 75672.000, 252.73000000000000003334
2018-10-15, HONMASCHINE, 83340.000, 35820.000, 13.2000000000000000
2018-10-15, KAMMERRINGE PL4 FIN, 64440.000, 39600.000, 6.90000000000000000001
2018-10-15, KEILN.-ZIEHMASCHINE, 377280.000, 24120.000, 98.10000000000000000000
2018-10-15, KK-KÖRPER/KK-SCHUH, 577800.000, 59400.000, 144.0000000000000000
2018-10-15, KONTR. GROSSTEILE, 310680.000, 135000.000, 48.80000000000000000000
2018-10-15, KONTR. HD-HYPER T., 590040.000, 132120.000, 127.20000000000000000000
2018-10-15, MALER KLEIN, 306720.000, 92880.000, 59.4000000000000000
2018-10-15, MALER KOMPR., 2322900.000, 450000.000, 520.25000000000000000000
2018-10-15, MESSMASCHINE GROSS, 303480.000, 127080.000, 49.00000000000000000000
2018-10-15, MESSMASCHINE KLEIN, 770040.000, 112680.000, 182.60000000000000000000
2018-10-15, MONT.BG GROSS/KLEIN, 1812780.000, 326700.000, 412.80000000000000000000
2018-10-15, MONTAGE PL2/4, 810900.000, 504900.000, 85.0000000000000000
2018-10-15, MONTAGE SCHUBST.-KK, 982800.000, 122400.000, 239.0000000000000000
2018-10-15, OELABSTR. LAEPPEN, 9010800.000, 167400.000, 2456.50000000000000000000
2018-10-15, OPF ROHRSCHLOSSER, 36000.000, 14400.000, 6.0000000000000000
2018-10-15, PRÜFEN HD-SCHMIERPUMPEN, 2818080.000, 116640.000, 750.40000000000000000000
2018-10-15, RAD.-SCHLEIFMASCH., 4505748.000, 465408.000, 1122.31666666666666670000
2018-10-15, RADIALBOHRMASCHINEN, 91800.000, 10800.000, 22.5000000000000000
2018-10-15, ROHRSCHLOSSER, 1386000.000, 587340.000, 221.85000000000000000000
2018-10-15, RUNDSCHLEIFMASCH., 61200.000, 40680.000, 5.70000000000000000000
2018-10-15, SCHLEIF. HYPER KOMP, 240480.000, 92268.000, 41.17000000000000000003
2018-10-15, SCHLEIFEN, GRATEN, VERPUTZEN, 2389560.000, 294552.000, 581.94666666666666670000
2018-10-15, SCHLOSSER VERP. GTF, 951120.000, 369720.000, 161.50000000000000000000
2018-10-15, SP.-DREHEN KLEIN, 1044720.000, 174960.000, 241.6000000000000000
2018-10-15, STELLZYLINDER MONT., 147060.000, 40140.000, 29.7000000000000000
2018-10-15, WASCHANLAGE RECHTS, 168840.000, 41400.000, 35.40000000000000000000
2018-10-22, ABSÄGEN OPTIMO, 4213020.000, 140454.000, 1131.46000000000000009999
2018-10-22, ANREISSPLATZ M./M., 388620.000, 186300.000, 56.20000000000000000000
2018-10-22, BAZ-MA-400HA, 232200.000, 43200.000, 52.5000000000000000
2018-10-22, BOHRWERK SCHARMANN, 136800.000, 66600.000, 19.5000000000000000
2018-10-22, CNC-BAZ DS ALPHA, 544500.000, 325800.000, 60.7500000000000000
2018-10-22, CNC-VERT.-DREHEN DS, 358200.000, 169200.000, 52.5000000000000000
2018-10-22, DBAZ MCT 350-2000, 6873540.000, 660420.000, 1725.35000000000000000000
2018-10-22, DBAZ MCT 550-2000, 2279580.000, 470340.000, 499.90000000000000000000
2018-10-22, DBAZ MCT 550-3000, 17100.000, 9900.000, 2.0000000000000000
2018-10-22, DBAZ MCT 550-RS, 1409880.000, 399060.000, 280.2833333333333333
2018-10-22, DBAZ MULTUS B200, 17280900.000, 429300.000, 4681.0000000000000000
2018-10-22, DBAZ MULTUS B400, 5344776.000, 361584.000, 1383.72000000000000000000
2018-10-22, DRUCKPR. KLEINTEILE, 623520.000, 55440.000, 157.80000000000000000000
2018-10-22, DRUCKPROBE SERV, 21600.000, 14400.000, 2.00000000000000000000
2018-10-22, DRUCKPRÜFUNG, 191520.000, 21960.000, 47.1000000000000000
2018-10-22, DRUCKPRÜFUNG ROHRL., 65100.000, 30438.000, 9.56666666666666670000
2018-10-22, FABR. KONTROLLE, 4787460.000, 539064.000, 1180.11000000000000003334
2018-10-22, FL.-/DRUCKFLIESSLÄP, 2651460.000, 122184.000, 702.57666666666666663334
2018-10-22, HONMASCHINE, 51120.000, 20880.000, 8.4000000000000000
2018-10-22, KAMMERRINGE PL4 FIN, 111240.000, 45252.000, 18.33000000000000000000
2018-10-22, KEILN.-ZIEHMASCHINE, 266760.000, 29160.000, 66.00000000000000000000
2018-10-22, KK-KÖRPER/KK-SCHUH, 3991140.000, 182160.000, 1057.8000000000000000
2018-10-22, KONTR. GROSSTEILE, 103860.000, 87660.000, 4.50000000000000000000
2018-10-22, KONTR. HD-HYPER T., 343440.000, 106560.000, 65.80000000000000000000
2018-10-22, LAEPPEN, 222660.000, 11484.000, 58.6600000000000000
2018-10-22, MALER KLEIN, 440280.000, 136440.000, 84.4000000000000000
2018-10-22, MALER KOMPR., 369360.000, 131760.000, 66.00000000000000000000
2018-10-22, MAT.-PRÜF.QUALITECH, 194760.000, 50040.000, 40.2000000000000000
2018-10-22, MESSMASCHINE KLEIN, 2826360.000, 204660.000, 728.5000000000000000
2018-10-22, MONT.BG GROSS/KLEIN, 1047120.000, 388872.000, 182.84666666666666666667
2018-10-22, MONTAGE PL2/4, 1215000.000, 941400.000, 76.0000000000000000
2018-10-22, MONTAGE SCHUBST.-KK, 1569600.000, 214200.000, 376.5000000000000000
2018-10-22, OELABSTR. LAEPPEN, 11308500.000, 177660.000, 3091.90000000000000000000
2018-10-22, OPF ROHRSCHLOSSER, 36000.000, 14400.000, 6.0000000000000000
2018-10-22, PRÜFEN HD-SCHMIERPUMPEN, 901800.000, 114300.000, 218.7500000000000000
2018-10-22, R-SCHL.LTG ANPASSEN PL4, 43920.000, 11520.000, 9.0000000000000000
2018-10-22, RAD.-SCHLEIFMASCH., 5166468.000, 258408.000, 1363.35000000000000000000
2018-10-22, RADIALBOHRMASCHINEN, 34200.000, 12600.000, 6.0000000000000000
2018-10-22, ROHRSCHLOSSER, 2444760.000, 423540.000, 561.45000000000000000000
2018-10-22, RUNDSCHLEIFMASCH., 210600.000, 76500.000, 37.50000000000000000000
2018-10-22, SCHLEIF. HYPER KOMP, 812700.000, 170100.000, 178.5000000000000000
2018-10-22, SCHLEIFEN, GRATEN, VERPUTZEN, 2290140.000, 393696.000, 526.79000000000000000000
2018-10-22, SCHLOSSER VERP. GTF, 321480.000, 163080.000, 44.00000000000000000000
2018-10-22, SP.-DREHEN GROSS, 54000.000, 28800.000, 7.0000000000000000
2018-10-22, SP.-DREHEN KLEIN, 99360.000, 50400.000, 13.60000000000000000000
2018-10-22, WASCHANLAGE RECHTS, 45720.000, 9720.000, 10.00000000000000000000
2018-10-29, ABSÄGEN OPTIMO, 3867660.000, 250747.000, 1005.23138888888888898835
2018-10-29, ANREISSPLATZ M./M., 290700.000, 150300.000, 39.0000000000000000
2018-10-29, AUTOFRETTAGE, 3289500.000, 132300.000, 877.0000000000000000
2018-10-29, BAZ-MA-400HA, 505800.000, 124200.000, 105.50000000000000000000
2018-10-29, BOHRWERK SCHARMANN, 549000.000, 144000.000, 112.5000000000000000
2018-10-29, CNC-BAZ DS ALPHA, 680400.000, 169200.000, 142.0000000000000000
2018-10-29, CNC-BAZ HEAVYSPEED, 28800.000, 21600.000, 2.0000000000000000
2018-10-29, CNC-VERT.-DREHEN DS, 479700.000, 309600.000, 47.2500000000000000
2018-10-29, DBAZ MCT 350-2000, 1466580.000, 309060.000, 321.53333333333333340000
2018-10-29, DBAZ MCT 550-2000, 3316800.000, 612720.000, 751.13333333333333340000
2018-10-29, DBAZ MCT 550-RS, 685140.000, 289260.000, 108.9666666666666667
2018-10-29, DBAZ MULTUS B200, 3415260.000, 160164.000, 904.19333333333333330000
2018-10-29, DBAZ MULTUS B400, 770760.000, 139572.000, 175.32999999999999996667
2018-10-29, DRUCKPR. KLEINTEILE, 541260.000, 48060.000, 137.00000000000000000000
2018-10-29, DRUCKPRÜFUNG, 334800.000, 118800.000, 60.0000000000000000
2018-10-29, DRUCKPRÜFUNG ROHRL., 201960.000, 84960.000, 32.30000000000000000000
2018-10-29, FABR. KONTROLLE, 2878380.000, 412272.000, 685.02999999999999996666
2018-10-29, FL.-/DRUCKFLIESSLÄP, 3476400.000, 87984.000, 941.22666666666666660000
2018-10-29, KEILN.-ZIEHMASCHINE, 101700.000, 23040.000, 21.6000000000000000
2018-10-29, KK-KÖRPER/KK-SCHUH, 1614600.000, 163800.000, 403.0000000000000000
2018-10-29, KONTR. GROSSTEILE, 258840.000, 149040.000, 30.50000000000000000000
2018-10-29, KONTR. HD-HYPER T., 342720.000, 81360.000, 72.60000000000000000000
2018-10-29, MALER KLEIN, 619020.000, 263700.000, 98.70000000000000000000
2018-10-29, MALER KOMPR., 82800.000, 28800.000, 15.0000000000000000
2018-10-29, MESSMASCHINE GROSS, 488700.000, 110700.000, 105.0000000000000000
2018-10-29, MESSMASCHINE KLEIN, 877140.000, 158940.000, 199.50000000000000000000
2018-10-29, MONT.BG GROSS/KLEIN, 6266160.000, 511416.000, 1598.54000000000000000000
2018-10-29, MONTAGE PL2/4, 123120.000, 101520.000, 6.0000000000000000
2018-10-29, MONTAGE SCHUBST.-KK, 498240.000, 99000.000, 110.9000000000000000
2018-10-29, OELABSTR. LAEPPEN, 13036500.000, 283860.000, 3542.40000000000000000000
2018-10-29, OPF ROHRSCHLOSSER, 36000.000, 14400.000, 6.0000000000000000
2018-10-29, PRÜFEN HD-SCHMIERPUMPEN, 147780.000, 10980.000, 38.00000000000000000000
2018-10-29, RAD.-SCHLEIFMASCH., 2802960.000, 321732.000, 689.23000000000000000000
2018-10-29, RADIALBOHRMASCHINEN, 293400.000, 91800.000, 56.0000000000000000
2018-10-29, ROHRSCHLOSSER, 2073660.000, 635220.000, 399.56666666666666670000
2018-10-29, RUNDSCHLEIFMASCH., 106200.000, 66600.000, 11.00000000000000000000
2018-10-29, SCHLEIF. HYPER KOMP, 969000.000, 228492.000, 205.69666666666666666668
2018-10-29, SCHLEIFEN, GRATEN, VERPUTZEN, 3251220.000, 455580.000, 776.56666666666666670000
2018-10-29, SCHLOSSER VERP. GTF, 959580.000, 374580.000, 162.50000000000000000000
2018-10-29, SP.-DREHEN GROSS, 280800.000, 149400.000, 36.50000000000000000000
2018-10-29, SP.-DREHEN KLEIN, 162720.000, 96840.000, 18.30000000000000000000
2018-10-29, STELLZYLINDER MONT., 380520.000, 62640.000, 88.30000000000000000000
2018-10-29, WASCHANLAGE RECHTS, 23580.000, 3420.000, 5.60000000000000000000
